District,Zone,Geographical Region,Development Region,Constituency,CandidateName,Gender,Age,PartyName
Lalitpur,Bagmati,Hill,Central,3,दिनेश  महर्जन,पु,38,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Lalitpur,Bagmati,Hill,Central,3,बाबु काजी महर्जन,पु,57,राष्ट्रिय जनमुक्ति पार्टी 
Lalitpur,Bagmati,Hill,Central,3,राजन प्रसाद बन्जारा,पु,36,स्वतन्त्र 
Lalitpur,Bagmati,Hill,Central,3,सानु भाइ सुनार,पु,49,"मधेशी जनअधिकार फोरम, नेपाल "
Lalitpur,Bagmati,Hill,Central,3,जयराम  खडका,पु,30,जनता पार्टी नेपाल 
Lalitpur,Bagmati,Hill,Central,3,नव राज महर्जन,पु,36,स्वतन्त्र 
Lalitpur,Bagmati,Hill,Central,3,श्याम बहादुर तोलाङगे,पु,68,स्वतन्त्र 
Lalitpur,Bagmati,Hill,Central,3,बिष्णु लाल गुरुङ,पु,43,संयुक्त जनमोर्चा
Lalitpur,Bagmati,Hill,Central,3,महेश मान मलेकु,पु,40,लिग नेपाल शान्ति एकता पार्टी 
Lalitpur,Bagmati,Hill,Central,3,नव राज तिमल्सिना,पु,30,स्वतन्त्र 
Lalitpur,Bagmati,Hill,Central,3,कृष्ण हरी महर्जन,पु,43,स्वतन्त्र 
Lalitpur,Bagmati,Hill,Central,3,दिल बहादुर भण्डारी,पु,41,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Lalitpur,Bagmati,Hill,Central,3,राजा  शाक्य,पु,46,नेपाः राष्ट्रिय पार्टी 
Lalitpur,Bagmati,Hill,Central,3,विरेन्द्र कुमार महत,पु,44,अखण्ड नेपाल पार्टी
Lalitpur,Bagmati,Hill,Central,3,मदन बहादुर अमात्य,पु,63,नेपाली काँग्रेस
Lalitpur,Bagmati,Hill,Central,3,बच्चु राम केसी,पु,56,राष्ट्रिय प्रजातन्त्र पार्टी 
Lalitpur,Bagmati,Hill,Central,3,रत्नेन्द्र  महर्जन,पु,27,स्वतन्त्र 
Kavre,Bagmati,Hill,Central,1,कामी सिं लामा,पु,36,राष्ट्रिय प्रजातन्त्र पार्टी 
Kavre,Bagmati,Hill,Central,1,टेक बहादुर लामा,पु,36,राष्ट्रिय जनमुक्ति पार्टी 
Kavre,Bagmati,Hill,Central,1,पेमा सिं घिसिङ तामाङ्,पु,32,नेपाल परिवार दल 
Kavre,Bagmati,Hill,Central,1,वाङ्जु  लामा तामाङ,पु,46,नेपाल कम्युनिष्ट पार्टी
Kavre,Bagmati,Hill,Central,1,उपेन्‍द्र  ढुंगाना,पु,45,नेपाली जनता दल 
Kavre,Bagmati,Hill,Central,1,सूर्यमान  तामाङ दोङ,पु,43,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Kavre,Bagmati,Hill,Central,1,आस लाल दोङ,पु,46,जनमोर्चा नेपाल 
Kavre,Bagmati,Hill,Central,1,कान्‍छा  तामाङ,पु,41,शान्ति पार्टी नेपाल 
Kavre,Bagmati,Hill,Central,1,जित बहादुर कुँवर,पु,54,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Kavre,Bagmati,Hill,Central,1,संग्राम जित लामा,पु,46,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Kavre,Bagmati,Hill,Central,1,धन बहादुर तामाङ,पु,31,"सङ्घीय समाजवादी पार्टी, नेपाल"
Kavre,Bagmati,Hill,Central,1,ज्ञान्‍देन  तामाङ,पु,25,नेपाल श्रमजिवी दल
Kavre,Bagmati,Hill,Central,1,कृष्‍ण कुमार बैद्य,पु,51,नेपाल मजदुर किसान पार्टी 
Kavre,Bagmati,Hill,Central,1,तिर्थ बहादुर लामा,पु,40,नेपाली काँग्रेस
Kavre,Bagmati,Hill,Central,1,तेज प्रसाद गौतम,पु,28,स्वतन्त्र 
Kavre,Bagmati,Hill,Central,1,सिता कुमारी हमाल शाह,म,46,सद्भावना पार्टी 
Kavre,Bagmati,Hill,Central,1,दावा दोर्जे योन्‍जन,पु,35,"संघीय गणतान्त्रिक समाजवादी पार्टी, नेपाल"
Kavre,Bagmati,Hill,Central,1,चमार सिं तामाङ,पु,39,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Kavre,Bagmati,Hill,Central,1,बिदुर प्रसाद न्‍यौपाने,पु,49,शिवसेना नेपाल 
Kavre,Bagmati,Hill,Central,2,जिवन कुमार तामाङ,पु,36,जनमोर्चा नेपाल 
Kavre,Bagmati,Hill,Central,2,राजु  तामाङ,पु,33,राष्ट्रिय जनमुक्ति पार्टी 
Kavre,Bagmati,Hill,Central,2,ज्ञान वहादुर तामाङ,पु,38,"सङ्घीय समाजवादी पार्टी, नेपाल"
Kavre,Bagmati,Hill,Central,2,शिव प्रसाद हुमगाई,पु,52,नेपाली काँग्रेस
Kavre,Bagmati,Hill,Central,2,टुल्कु  लामा,पु,52,राष्ट्रिय प्रजातन्त्र पार्टी 
Kavre,Bagmati,Hill,Central,2,सानो वावु खत्री,पु,36,सद्भावना पार्टी 
Kavre,Bagmati,Hill,Central,2,कोमल बहादुर बस्‍नेत,पु,69,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Kavre,Bagmati,Hill,Central,2,बुद्धि मान स्‍याङतान,पु,38,लिबरल डेमोक्रेटिक पार्टी 
Kavre,Bagmati,Hill,Central,2,वद्री प्रसाद तिमल्‍सिना,पु,41,नेपाली जनता दल 
Kavre,Bagmati,Hill,Central,2,खड्ग वहादुर जिम्‍वा,पु,27,"संघीय गणतान्त्रिक समाजवादी पार्टी, नेपाल"
Kavre,Bagmati,Hill,Central,2,नवराज  घोरासाइने,पु,26,स्वतन्त्र 
Kavre,Bagmati,Hill,Central,2,कृष्‍ण वहादुर तामाङ,पु,42,नेपाल मजदुर किसान पार्टी 
Kavre,Bagmati,Hill,Central,2,अक्‍कल वहादुर थिङ,पु,43,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Kavre,Bagmati,Hill,Central,2,गणेश  लामा,पु,35,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Kavre,Bagmati,Hill,Central,2,सुन्‍तला काजी श्रेष्‍ठ,पु,57,नेपाः राष्ट्रिय पार्टी 
Kavre,Bagmati,Hill,Central,2,आरजु  के.सी.,पु,46,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Kavre,Bagmati,Hill,Central,2,राम हरि सुवेदी,पु,48,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Kavre,Bagmati,Hill,Central,3,जगत लाल श्रेष्‍ठ,पु,60,"सङ्घीय समाजवादी पार्टी, नेपाल"
Kavre,Bagmati,Hill,Central,3,लेखनाथ  सापकोटा,पु,29,नेपाल परिवार दल 
Kavre,Bagmati,Hill,Central,3,पुतली माया मगर,म,49,सद्भावना पार्टी 
Kavre,Bagmati,Hill,Central,3,निर्मला  बास्‍ताकोटी,म,32,नेपाल कम्युनिष्ट पार्टी (संयुक्त)
Kavre,Bagmati,Hill,Central,3,मिना  तामाङ,म,36,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Kavre,Bagmati,Hill,Central,3,जगन्‍नाथ  के.सी.,पु,60,अखण्ड नेपाल पार्टी
Kavre,Bagmati,Hill,Central,3,राम चन्‍द्र बजगाई,पु,59,स्वतन्त्र 
Kavre,Bagmati,Hill,Central,3,गोपाल प्रसाद घिमिरे,पु,42,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Kavre,Bagmati,Hill,Central,3,रमेश  सापकोटा,पु,28,राष्ट्रिय मधेश समाजवादी पार्टी 
Kavre,Bagmati,Hill,Central,3,लोक संग लामा,पु,74,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Kavre,Bagmati,Hill,Central,3,राजेन्द्र  श्रेष्‍ठ,पु,48,नेपाल मजदुर किसान पार्टी 
Kavre,Bagmati,Hill,Central,3,वीर बहादुर तामाङ,पु,48,"संघीय गणतान्त्रिक समाजवादी पार्टी, नेपाल"
Kavre,Bagmati,Hill,Central,3,राम हरि तिमल्‍सिना,पु,41,नेपाली जनता दल 
Kavre,Bagmati,Hill,Central,3,डोल बहादुर ठकुरी,पु,50,तराई मधेश पहाड हिमाल एकता पार्टी  
Kavre,Bagmati,Hill,Central,3,कन्‍चन चन्‍द्र बादे,पु,46,नेपाली काँग्रेस
Kavre,Bagmati,Hill,Central,3,शुर्दशन  हुमागाई,पु,41,स्वतन्त्र 
Kavre,Bagmati,Hill,Central,3,शैलेन्द्र बहादुर तामाङ,पु,69,राष्ट्रिय प्रजातन्त्र पार्टी 
Kavre,Bagmati,Hill,Central,3,सादुराम  ढकाल,पु,34,शान्ति पार्टी नेपाल 
Kavre,Bagmati,Hill,Central,3,गोकुल प्रसाद बाँस्‍कोटा,पु,43,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Kavre,Bagmati,Hill,Central,3,राजु राम दाहाल,पु,40,स्वतन्त्र 
Kavre,Bagmati,Hill,Central,3,राम बहादुर लामा,पु,49,राष्ट्रिय जनमुक्ति पार्टी 
